municipio;codEstacao;uf;nomeEstacao;latitude;longitude;data;hora;valorMedida
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;01:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;02:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;03:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;04:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;05:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;06:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;07:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;08:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;09:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;10:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;11:30:00;0,2
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;11:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;12:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;13:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;14:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;15:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;16:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;17:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;18:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;19:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;20:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;21:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;22:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;18/01/2021;23:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;00:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;01:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;02:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;03:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;04:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;05:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;05:50:00;0,2
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;06:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;07:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;08:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;09:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;10:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;11:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;12:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;13:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;14:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;15:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;16:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;17:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;18:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;19:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;20:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;21:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;22:20:00;0,2
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;22:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;19/01/2021;23:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;00:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;01:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;02:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;03:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;04:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;05:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;06:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;07:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;08:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;09:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;10:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;11:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;12:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;13:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;14:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;15:00:00;0,2
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;15:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;16:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;17:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;18:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;19:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;20:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;21:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;22:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;20/01/2021;23:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;00:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;01:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;02:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;03:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;04:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;05:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;06:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;07:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;08:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;09:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;10:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;11:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;12:40:00;0,2
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;13:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;14:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;15:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;16:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;17:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;18:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;19:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;20:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;21:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;21/01/2021;23:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;00:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;01:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;02:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;03:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;04:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;05:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;06:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;07:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;08:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;09:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;10:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;11:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;12:40:00;0,2
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;13:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;14:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;15:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;16:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;17:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;18:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;19:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;20:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;21:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;22:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;22/01/2021;23:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;00:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;01:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;02:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;03:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;04:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;05:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;06:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;07:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;08:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;09:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;10:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;11:30:00;0,2
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;11:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;12:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;13:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;14:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;15:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;16:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;17:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;18:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;19:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;20:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;21:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;22:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;23/01/2021;23:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;00:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;01:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;02:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;03:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;04:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;05:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;06:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;07:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;08:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;09:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;10:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;11:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;12:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;13:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;14:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;15:30:00;0,2
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;15:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;16:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;17:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;18:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;19:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;20:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;21:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;22:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;24/01/2021;23:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;00:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;01:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;02:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;03:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;04:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;05:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;06:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;08:10:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;08:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;09:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;10:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;11:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;12:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;13:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;14:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;15:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;16:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;17:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;18:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;19:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;20:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;21:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;22:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;25/01/2021;23:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;00:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;01:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;02:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;03:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;04:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;05:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;06:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;07:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;08:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;09:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;09:50:00;0,2
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;10:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;11:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;12:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;13:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;14:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;15:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;16:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;17:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;18:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;19:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;20:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;21:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;22:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;26/01/2021;23:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;00:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;01:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;02:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;03:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;04:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;05:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;06:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;07:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;08:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;09:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;10:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;11:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;12:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;13:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;14:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;15:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;16:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;17:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;18:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;19:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;20:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;21:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;22:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;27/01/2021;23:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;00:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;01:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;02:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;03:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;04:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;05:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;06:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;07:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;08:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;09:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;10:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;11:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;13:20:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;13:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;14:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;15:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;16:10:00;0,2
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;16:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;17:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;18:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;19:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;20:40:00;0
PETRÓPOLIS;330390609A;RJ;Vila Constância;-43,097;-22,401;28/01/2021;21:40:00;0
